zip,State,County
24845,54,109
32569,12,113
40578,21,67
44481,39,99
45368,39,57
61323,17,11
66772,20,11
73011,40,49
79532,48,353
83636,16,45
16312,42,123
28783,37,175
31566,13,127
40245,21,185
50216,19,49
52531,19,179
57214,46,77
67749,20,153
72034,5,105
74522,40,121
78142,48,25
06383,9,11
14263,36,29
18601,42,79
61937,17,147
64017,29,107
68852,31,41
71269,22,67
78288,48,29
81638,8,103
85940,4,1
99650,2,158
13235,36,67
15638,42,129
40405,21,151
46996,18,181
71432,22,127
85709,4,19
99164,53,75
20588,24,33
33834,12,81
44799,39,151
45380,39,149
56060,27,13
56149,27,101
58620,38,7
88116,35,5
88118,35,9
99753,2,180
19451,42,91
20553,11,1
30821,13,189
37323,47,139
47225,18,31
49014,26,45
88056,35,23
95318,6,43
18410,42,69
37394,47,177
47455,18,119
47388,18,65
59755,30,57
64507,29,3
77623,48,167
18220,42,107
23326,51,550
24834,54,109
29574,45,33
30598,13,257
55946,27,147
59934,30,53
74347,40,21
88036,35,17
18252,42,25
40440,21,137
51053,19,21
53118,55,55
60669,17,31
64670,29,75
74436,40,143
78339,48,355
78604,48,177
78624,48,299
85532,4,7
95316,6,47
04094,23,31
14867,36,97
17576,42,71
88123,35,41
90833,6,37
98828,53,37
06155,9,3
39365,28,123
47612,18,163
57716,46,113
68781,31,139
72160,5,85
72943,5,149
76247,48,497
78118,48,13
98824,53,25
06153,9,3
08011,34,5
47948,18,73
49819,26,103
62262,17,135
67567,20,165
74107,40,37
76890,48,93
79781,48,371
98352,53,53
02767,25,23
43443,39,143
47885,18,165
69217,31,149
78026,48,311
02651,25,1
28710,37,89
49252,26,75
54415,55,141
64652,29,211
70748,22,125
72340,5,123
91382,6,37
02464,25,21
03769,33,9
22507,51,103
26726,54,23
36038,1,39
39272,28,121
47737,18,163
96804,15,3
17932,42,107
19432,42,29
20610,24,9
27697,37,183
43160,39,27
61853,17,147
86320,4,25
95626,6,101
04938,23,25
06028,9,3
27320,37,81
35551,1,133
49792,26,31
02025,25,23
32083,12,7
40577,21,67
53132,55,133
55976,27,99
62238,17,157
66010,20,3
67045,20,15
93666,6,107
95920,6,21
40357,21,17
57716,46,7
72435,5,55
72540,5,65
94020,6,85
04454,23,29
06538,9,9
08808,34,41
13043,36,53
23347,51,131
31037,13,175
39474,28,31
52584,19,177
25259,54,13
86045,4,5
34139,12,21
39529,28,45
44049,39,93
46236,18,57
73031,40,87
75434,48,277
85530,4,9
05479,50,11
11424,36,81
70659,22,115
78642,48,453
98846,53,7
15763,42,63
24579,51,23
69354,31,13
87020,35,31
25334,54,39
49738,26,137
56732,27,135
56583,27,111
06156,9,3
42320,21,31
40330,21,21
50122,19,169
69142,31,9
77866,48,41
07978,34,35
14873,36,123
37074,47,159
45713,39,167
67470,20,143
79016,48,381
94558,6,95
24866,54,47
37373,47,143
61259,17,131
71961,5,113
79336,48,79
94042,6,85
20130,51,107
25826,54,109
42211,21,33
42370,21,183
68932,31,1
17089,42,41
32224,12,109
47369,18,9
48807,26,155
70346,22,93
16541,42,49
34758,12,105
40601,21,187
49616,26,101
75636,48,343
12490,36,111
59832,30,77
61656,17,143
64071,29,101
15737,42,21
43926,39,81
69163,31,9
78163,48,29
79740,48,371
06422,9,9
20463,11,1
23186,51,830
31208,13,21
32611,12,1
13362,36,65
22908,51,540
69134,31,85
70782,22,125
87824,35,3
03045,33,13
18340,42,103
21769,24,43
23160,51,145
35990,1,55
41653,21,195
45131,39,15
58040,38,21
67467,20,105
83547,16,3
03751,33,19
24018,51,775
27312,37,135
27592,37,85
44492,39,29
46036,18,57
56336,27,97
66783,20,31
70576,22,39
91383,6,37
19360,42,29
20534,11,1
47034,18,137
49303,26,123
65634,29,15
81135,8,105
87827,35,3
00956,72,139
46379,18,111
62993,17,3
65350,29,53
99146,53,19
03106,33,11
37061,47,85
47846,18,167
57428,46,89
92197,6,73
27706,37,63
39522,28,45
59501,30,5
79380,48,219
91188,6,37
35895,1,89
30742,13,295
40014,21,111
46071,18,23
62240,17,133
63758,29,201
74186,40,143
04014,23,31
14563,36,117
20417,11,1
42152,21,9
86545,4,1
87319,35,31
00612,72,65
05826,50,15
24627,51,27
26743,54,23
08329,34,11
20456,11,1
28903,37,39
32634,12,83
47880,18,167
04033,23,5
14280,36,29
42420,21,59
40951,21,51
45051,39,61
67762,20,181
23131,51,73
62544,17,173
68447,31,97
75884,48,1
26170,54,107
32185,12,107
35440,1,125
34267,12,27
51645,19,137
71823,5,133
43713,39,59
51029,19,141
95538,6,15
05159,50,25
20128,51,61
37180,47,117
42202,21,213
44680,39,151
45314,39,23
59701,30,23
69122,31,135
95666,6,17
06037,9,9
06258,9,15
11416,36,47
14265,36,29
17210,42,55
35060,1,73
40932,21,51
55125,27,123
59641,30,7
13737,36,7
15422,42,51
16601,42,21
35031,1,95
53098,55,55
58561,38,43
95867,6,67
48852,26,117
58126,38,17
93740,6,19
55029,27,59
63628,29,99
91470,6,37
00959,72,33
05055,50,17
43195,39,49
57426,46,13
58365,38,79
86520,4,17
13631,36,45
16672,42,9
20340,11,1
39058,28,49
40855,21,95
12781,36,105
66095,20,139
72943,5,47
16849,42,33
40342,21,167
49611,26,9
55418,27,123
55798,27,1
65299,29,19
64133,29,165
81429,8,85
16140,42,73
17247,42,55
55338,27,19
59054,30,65
64647,29,13
70585,22,39
05741,50,21
10910,36,71
23435,51,550
43126,39,129
80166,8,5
85531,4,9
53263,55,79
14029,36,3
16155,42,73
17039,42,75
20579,11,1
32663,12,83
39832,13,99
44679,39,157
91125,6,37
15265,42,3
66086,20,87
79010,48,359
97314,41,47
16663,42,33
17985,42,79
20139,51,61
68979,31,81
68930,31,35
98528,53,53
18231,42,107
62363,17,171
65470,29,215
68858,31,47
44678,39,157
54649,55,81
91710,6,37
38652,28,115
12417,36,111
42633,21,53
57375,46,35
61912,17,23
65591,29,131
72099,5,119
18411,42,79
38348,47,53
68320,31,131
00624,72,113
02552,25,7
36768,1,35
40289,21,111
00725,72,41
44617,39,75
60543,17,197
17555,42,11
59724,30,1
67841,20,119
70650,22,53
96757,15,9
08313,34,11
13850,36,107
00961,72,137
02356,25,21
05603,50,23
16855,42,33
53957,55,21
54520,55,85
71410,22,127
78834,48,507
92384,6,27
71922,5,109
92357,6,71
99624,2,150
06233,9,15
07875,34,37
20071,11,1
20892,24,31
24073,51,750
25313,54,43
45699,39,145
57661,46,41
77614,48,351
23480,51,1
57186,46,99
30641,13,85
35898,1,89
40941,21,51
11425,36,81
18657,42,79
45115,39,15
54555,55,113
67740,20,65
92862,6,59
99569,2,70
12588,36,111
41061,21,23
55771,27,61
01906,25,17
55920,27,39
71003,22,61
70524,22,39
80860,8,119
17342,42,133
63853,29,155
82428,56,3
97882,41,49
04777,23,3
06479,9,9
22158,51,59
43047,39,21
86020,4,5
87060,35,61
47344,18,65
63855,29,155
71678,5,79
75032,48,257
77657,48,245
95639,6,67
61252,17,15
56137,27,105
56142,27,173
99825,2,105
36512,1,97
39148,28,121
55013,27,163
00778,72,31
12248,36,1
16234,42,31
72465,5,75
92698,6,59
00757,72,123
00924,72,139
04862,23,15
06152,9,3
32420,12,13
43144,39,73
50150,19,125
12120,36,39
04270,23,1
08042,34,5
19892,10,3
35038,1,127
65440,29,93
93252,6,79
08889,34,35
15822,42,47
16213,42,31
39354,28,103
51063,19,193
10598,36,79
25022,54,45
45841,39,65
02044,25,23
16475,42,49
35123,1,73
77443,48,481
83841,16,17
60955,17,53
35229,1,73
44439,39,155
53784,55,25
95981,6,115
24604,51,185
43130,39,73
03104,33,15
20643,24,17
51035,19,149
83441,16,65
13033,36,67
30385,13,121
46011,18,57
76940,48,95
05665,50,15
50524,19,91
16221,42,31
32697,12,125
43117,39,129
63047,29,99
93641,6,107
98832,53,1
43733,39,59
47878,18,167
54738,55,11
87455,35,45
04744,23,3
14650,36,55
18932,42,91
60701,17,31
63630,29,187
32656,12,107
62380,17,1
20581,11,1
45787,39,167
79236,48,269
78363,48,355
99690,2,50
86042,4,17
87072,35,43
90844,6,37
35074,1,7
40486,21,51
61630,17,143
79247,48,197
94558,6,97
99653,2,164
51562,19,85
98386,53,35
15091,42,3
49873,26,43
88410,35,21
14751,36,9
29931,45,13
57471,46,89
92199,6,73
49952,26,13
57198,46,99
67260,20,173
36371,1,45
40153,21,27
72392,5,147
43082,39,49
06235,9,13
47851,18,167
01033,25,13
45783,39,105
29834,45,3
56127,27,63
63650,29,179
74192,40,143
37132,47,149
26222,54,7
57754,46,103
32609,12,7
00606,72,153
75658,48,401
80826,8,73
86502,4,1
95615,6,113
30429,13,109
57212,46,79
07879,34,37
13758,36,17
26180,54,85
66414,20,177
77376,48,199
10512,36,27
23115,51,57
37367,47,143
47463,18,105
56131,27,63
13401,36,65
61027,17,177
95976,6,7
99549,2,164
10117,36,61
14889,36,107
25888,54,19
23422,51,1
43984,39,67
40750,21,125
54765,55,33
92135,6,73
96089,6,89
99922,2,198
31532,13,69
63451,29,121
78961,48,149
01866,25,17
30665,13,133
39736,28,87
98021,53,33
21290,24,510
43928,39,13
71828,5,99
95980,6,63
04737,23,3
18242,42,107
24438,51,23
31789,13,71
19345,42,29
77950,48,391
20412,11,1
45312,39,23
62259,17,157
62481,17,23
91896,6,37
28657,37,111
30421,13,109
41081,21,69
26508,54,49
69333,31,161
17858,42,37
72475,5,111
17833,42,109
66717,20,207
13671,36,45
29589,45,67
30380,13,121
65078,29,159
33843,12,55
43735,39,119
70792,22,93
77615,48,241
17081,42,41
27413,37,81
43060,39,159
65105,29,51
28655,37,21
30368,13,121
71638,5,3
14649,36,55
38455,47,55
43941,39,81
77987,48,285
83720,16,1
14863,36,97
62736,17,167
99550,2,150
38623,28,119
58056,38,39
65771,29,43
76370,48,9
83124,56,23
99725,2,90
30680,13,135
31068,13,269
48028,26,125
06537,9,9
25312,54,79
08224,34,5
26361,54,33
59520,30,5
58015,38,17
77852,48,51
91804,6,37
96037,6,93
00685,72,99
11405,36,81
42463,21,233
60927,17,53
64833,29,97
06041,9,3
59917,30,29
95653,6,113
96765,15,7
44665,39,29
70519,22,99
18820,42,115
28666,37,23
59201,30,19
99748,2,290
01252,25,3
24483,51,15
61037,17,195
72014,5,67
01653,25,27
22530,51,133
23398,51,131
48550,26,49
58454,38,47
64830,29,97
74556,40,29
43840,39,31
03280,33,13
51603,19,145
79095,48,75
99671,2,180
68792,31,51
73567,40,31
15449,42,51
22471,51,179
22848,51,165
83655,16,45
86510,4,17
23463,51,810
24474,51,5
26106,54,107
28619,37,23
49955,26,61
91495,6,37
77517,48,39
12429,36,111
27342,37,81
55722,27,61
95431,6,97
15617,42,129
27583,37,63
83729,16,1
92275,6,25
97464,41,15
01472,25,17
22217,51,13
68331,31,109
54761,55,33
83635,16,85
20811,24,31
36849,1,123
71772,5,19
28332,37,17
54103,55,37
81232,8,43
87022,35,1
04345,23,23
63053,29,99
95221,6,9
08899,34,23
18981,42,17
99694,2,170
01467,25,27
45634,39,79
54890,55,31
72064,5,85
15619,42,129
58784,38,13
14653,36,55
27962,37,117
71750,5,139
05357,50,25
20554,11,1
39460,28,61
46701,18,183
36401,1,39
78622,48,55
77561,48,291
90704,6,37
99640,2,164
17721,42,81
40283,21,111
43667,39,95
47618,18,163
50546,19,147
80271,8,31
14452,36,73
21810,24,45
47528,18,153
84312,49,5
16361,42,31
38388,47,17
54472,55,141
65590,29,105
30581,13,241
39341,28,69
45856,39,63
40048,21,179
59083,30,87
60179,17,31
62834,17,193
63730,29,17
81432,8,111
96898,15,3
27374,37,57
28227,37,25
95419,6,97
96090,6,103
03435,33,5
14532,36,117
38954,28,51
98821,53,7
99662,2,158
06022,9,3
13677,36,89
67839,20,55
29850,45,3
72075,5,67
93461,6,29
12232,36,1
14766,36,9
30063,13,67
39406,28,35
42339,21,141
50423,19,189
52166,19,65
59527,30,5
53148,55,127
76465,48,143
14035,36,29
56398,27,145
76528,48,35
95654,6,5
42402,21,101
57323,46,111
15553,42,111
21755,24,43
12879,36,31
17727,42,117
41040,21,81
48667,26,111
51449,19,73
23155,51,73
23423,51,1
40391,21,173
86507,4,1
15710,42,63
57567,46,103
99923,2,198
00603,72,5
00604,72,5
00703,72,7
00698,72,153
00783,72,47
00782,72,45
00911,72,127
00917,72,127
00924,72,127
00956,72,127
00965,72,61
00976,72,139
00982,72,31
00984,72,31
01440,25,27
01451,25,27
01519,25,27
01515,25,27
01516,25,27
01523,25,27
01522,25,27
01604,25,27
01609,25,27
01608,25,27
01719,25,17
01742,25,17
01730,25,17
01776,25,17
01772,25,27
01803,25,17
01840,25,9
01845,25,9
01850,25,17
01863,25,17
01864,25,17
01886,25,17
01880,25,17
01905,25,9
01908,25,9
01950,25,9
01969,25,9
01984,25,9
02066,25,23
02145,25,17
02176,25,17
02302,25,23
02330,25,23
02351,25,23
02359,25,23
02454,25,17
02466,25,17
02478,25,17
02493,25,17
02537,25,1
02655,25,1
02675,25,1
02664,25,1
03102,33,11
03062,33,11
03244,33,11
03227,33,3
03225,33,1
03049,33,11
03055,33,11
03280,33,5
03304,33,13
03285,33,9
03785,33,9
03824,33,17
03802,33,15
03878,33,17
03902,23,31
03874,33,15
03882,33,3
03903,23,31
03839,33,17
03904,23,31
03857,33,15
03844,33,15
03602,33,5
03452,33,5
03909,23,31
04022,23,17
04220,23,17
04068,23,17
04048,23,31
04042,23,31
04363,23,11
04285,23,7
04535,23,15
04609,23,9
04578,23,15
04579,23,23
04730,23,3
04783,23,3
04785,23,3
04849,23,27
04667,23,29
04456,23,19
04408,23,9
04424,23,3
04455,23,19
04911,23,25
04930,23,25
04863,23,13
05091,50,27
05155,50,25
05151,50,27
05143,50,25
05101,50,25
05252,50,3
05148,50,25
05404,50,7
05350,50,3
05408,50,7
05060,50,17
05454,50,11
05751,50,21
05777,50,21
05855,50,19
05874,50,19
05447,50,11
05620,50,23
01005,25,27
01107,25,13
01096,25,15
01129,25,13
01220,25,3
01223,25,3
01230,25,3
02771,25,5
02830,44,7
02831,44,7
02825,44,7
02761,25,5
02739,25,23
02878,44,5
02864,44,7
02874,44,9
02904,44,7
02903,44,7
02911,44,7
02889,44,3
02888,44,3
06021,9,5
06098,9,5
06088,9,3
06226,9,15
06235,9,15
06123,9,3
06249,9,11
06078,9,3
06071,9,13
06051,9,3
06058,9,5
06278,9,15
06357,9,11
06279,9,15
06334,9,11
06420,9,11
06417,9,7
06478,9,9
06405,9,9
06412,9,7
06510,9,9
06511,9,9
06716,9,9
06615,9,1
06770,9,9
06710,9,9
06751,9,5
06776,9,5
06801,9,1
06518,9,9
06824,9,1
06852,9,1
07002,34,17
07001,34,23
07029,34,17
07027,34,39
06890,9,1
06905,9,1
06901,9,1
07036,34,39
07032,34,17
07044,34,13
07067,34,23
07060,34,39
07072,34,3
07093,34,17
07086,34,17
07047,34,17
07102,34,13
07105,34,13
07109,34,13
07306,34,17
07419,34,37
07410,34,3
07417,34,3
07204,34,39
07110,34,13
07452,34,3
07456,34,31
07644,34,3
07656,34,3
07825,34,37
07823,34,41
07601,34,3
07514,34,31
07626,34,3
07509,34,31
07901,34,39
07849,34,27
07876,34,27
07902,34,39
07960,34,27
07970,34,27
07946,34,27
07922,34,39
07927,34,27
07735,34,25
07737,34,25
08019,34,5
08010,34,5
08060,34,5
08087,34,29
08083,34,7
08080,34,15
08079,34,33
08081,34,15
08093,34,15
08089,34,7
08030,34,7
08107,34,7
08110,34,7
08353,34,11
08403,34,1
08402,34,1
08525,34,21
08226,34,9
08210,34,9
08221,34,1
08205,34,1
08619,34,21
08562,34,5
08741,34,29
08734,34,29
08740,34,29
19711,10,3
08691,34,21
19803,10,3
19947,10,5
19963,10,5
19960,10,5
19938,10,1
19810,10,3
19807,10,3
10003,36,61
10025,36,61
10030,36,61
10123,36,61
10268,36,61
10158,36,61
10176,36,61
10034,36,61
10553,36,119
10528,36,119
10607,36,119
10705,36,119
10573,36,119
10570,36,119
10917,36,71
12449,36,111
12443,36,111
10992,36,71
12414,36,39
12543,36,71
12518,36,71
12545,36,27
12487,36,111
12525,36,111
10965,36,87
10958,36,71
12580,36,27
12570,36,27
12561,36,111
12572,36,27
12569,36,27
12771,36,71
12783,36,105
12776,36,105
12786,36,105
11010,36,59
12721,36,71
12594,36,27
12589,36,111
12747,36,105
11103,36,81
11205,36,47
11210,36,47
11201,36,47
11106,36,81
11220,36,47
11364,36,81
11366,36,81
11356,36,81
11412,36,81
11432,36,81
11553,36,59
11545,36,59
11550,36,59
11547,36,59
11551,36,59
11570,36,59
11572,36,59
11560,36,59
11436,36,81
11709,36,59
11581,36,59
11764,36,103
11755,36,103
11772,36,103
11779,36,103
11939,36,103
11946,36,103
11950,36,103
11931,36,103
11968,36,103
11978,36,103
11801,36,59
11792,36,103
12033,36,83
12182,36,83
12203,36,1
12181,36,83
12159,36,1
12209,36,1
12204,36,1
12210,36,1
12304,36,1
12084,36,1
12122,36,95
12134,36,35
12134,36,41
12134,36,91
12804,36,113
12983,36,33
13027,36,67
12944,36,31
12979,36,19
12935,36,19
12926,36,33
12937,36,33
12974,36,31
13037,36,53
13060,36,67
13032,36,53
12865,36,115
12919,36,19
12871,36,91
12842,36,41
12853,36,113
12903,36,19
12916,36,33
12855,36,31
12917,36,33
12878,36,113
13110,36,67
13071,36,11
13092,36,11
13460,36,17
13421,36,53
13435,36,65
13357,36,43
13326,36,77
13428,36,57
13165,36,99
13140,36,11
13204,36,67
13157,36,65
13167,36,75
13322,36,43
13211,36,67
13755,36,25
13760,36,7
13676,36,89
13684,36,89
13437,36,75
13743,36,107
13730,36,17
13739,36,25
13746,36,7
13811,36,7
13843,36,77
13622,36,45
13654,36,89
13634,36,45
13661,36,45
13637,36,45
14001,36,29
14004,36,29
14011,36,121
14094,36,63
14108,36,63
14134,36,29
14219,36,29
14214,36,29
14202,36,29
14205,36,29
14065,36,9
14032,36,29
14240,36,29
14534,36,55
14548,36,69
14516,36,117
14605,36,55
14549,36,121
14411,36,73
14418,36,123
14425,36,69
14618,36,55
14617,36,55
14619,36,55
14621,36,55
14615,36,55
14830,36,101
14817,36,109
14823,36,101
14837,36,123
14805,36,97
14750,36,13
14781,36,13
14830,36,15
14870,36,101
14860,36,99
14883,36,107
14892,36,15
14877,36,101
14867,36,109
14727,36,3
14722,36,13
15003,42,7
15009,42,7
15116,42,3
15143,42,3
15140,42,3
15206,42,3
15202,42,3
15207,42,3
15314,42,125
15352,42,59
15357,42,59
15243,42,3
15215,42,3
15217,42,3
15223,42,3
15218,42,3
15445,42,51
15479,42,129
15461,42,51
15522,42,9
15401,42,51
15428,42,51
15642,42,129
15650,42,129
15622,42,111
15670,42,129
15748,42,63
15681,42,63
15683,42,51
15679,42,129
15531,42,111
15601,42,129
15538,42,111
15558,42,111
15834,42,23
15846,42,47
15777,42,63
15829,42,31
16046,42,19
16025,42,19
16127,42,85
16123,42,7
15864,42,31
16214,42,31
16142,42,73
16159,42,85
16134,42,39
16362,42,121
16365,42,123
16346,42,121
16351,42,123
16374,42,121
16433,42,39
16415,42,49
16435,42,49
16235,42,31
16313,42,123
16242,42,31
16505,42,49
16509,42,49
16503,42,49
16443,42,49
16507,42,49
16504,42,49
16804,42,27
16871,42,35
16866,42,33
16875,42,27
26033,54,51
26038,54,51
17036,42,43
17038,42,75
17028,42,43
17049,42,67
16929,42,117
16947,42,15
17013,42,41
17002,42,61
16938,42,117
16950,42,105
16921,42,117
17086,42,67
17086,42,109
17082,42,67
17063,42,87
17084,42,87
17267,42,57
17313,42,133
17268,42,55
17361,42,133
17356,42,133
17327,42,133
17345,42,133
17360,42,133
17222,42,55
17111,42,43
17212,42,57
17404,42,133
17362,42,133
17601,42,71
17579,42,71
17565,42,71
17754,42,81
17735,42,15
17543,42,71
17522,42,71
17502,42,71
17505,42,71
17810,42,119
17820,42,37
17830,42,97
17976,42,107
17965,42,107
17967,42,107
18013,42,95
18017,42,77
17970,42,107
18034,42,77
18032,42,77
18040,42,95
17847,42,97
17864,42,109
17889,42,109
18071,42,25
18109,42,77
18222,42,79
18353,42,89
18346,42,89
18334,42,89
18103,42,77
18102,42,77
18419,42,131
18642,42,79
18614,42,113
18656,42,79
18623,42,131
18643,42,79
18701,42,79
18661,42,79
18509,42,69
19609,42,11
18930,42,17
18954,42,17
19540,42,11
19555,42,11
19603,42,11
19539,42,11
19082,42,45
19067,42,17
19076,42,45
19079,42,45
19064,42,45
19072,42,91
19027,42,91
19133,42,101
19129,42,101
19120,42,101
19122,42,101
19118,42,101
19301,42,29
19406,42,91
19425,42,29
19342,42,29
20015,11,1
20593,11,1
20310,51,13
20640,24,17
20602,24,17
20619,24,37
20622,24,17
20723,24,27
20722,24,33
20677,24,17
20670,24,37
20653,24,37
20680,24,37
20763,24,27
20747,24,33
20818,24,31
20842,24,31
20855,24,31
20880,24,31
21032,24,3
21015,24,25
20912,24,31
21005,24,25
21108,24,3
21202,24,510
21155,24,5
21122,24,3
21144,24,3
21117,24,5
21226,24,510
21239,24,510
21541,24,23
21523,24,23
21658,24,35
21662,24,41
21778,24,21
21776,24,13
21617,24,35
21638,24,35
21798,24,21
21791,24,21
21919,24,15
21817,24,39
20119,51,61
20141,51,107
21901,24,15
20175,51,107
20158,51,107
22031,51,59
22032,51,59
22079,51,59
20191,51,59
22195,51,153
22181,51,59
22312,51,59
22304,51,510
22601,51,840
22604,51,840
22639,51,61
22302,51,510
22206,51,13
22542,51,137
22554,51,179
22503,51,103
22802,51,660
22404,51,630
22936,51,3
22905,51,540
22920,51,3
22850,51,165
23060,51,87
23063,51,75
23111,51,85
23116,51,85
23002,51,7
23004,51,29
22967,51,125
23001,51,73
22974,51,65
23156,51,97
23149,51,119
23125,51,115
23185,51,199
23173,51,760
23255,51,87
23260,51,760
23430,51,93
23325,51,550
23487,51,93
23442,51,1
23451,51,810
23843,51,25
23827,51,175
23901,51,147
23851,51,93
23872,51,53
23959,51,37
23917,51,117
23930,51,135
23970,51,111
23938,51,25
24014,51,770
24055,51,141
24055,51,67
24065,51,161
24062,51,121
24477,51,15
24445,51,17
24084,51,155
24085,51,23
24176,51,67
24122,51,19
24120,51,35
24277,51,105
24317,51,35
24281,51,105
24279,51,195
24381,51,35
24370,51,173
24363,51,77
24368,51,197
24540,51,143
24343,51,35
24323,51,197
24333,51,640
24747,54,55
24641,51,185
24740,54,55
24622,51,27
24637,51,185
24910,54,25
24818,54,109
24910,54,89
24963,54,63
24597,51,83
24590,51,3
25028,54,5
25159,54,79
25045,54,87
25142,54,5
25164,54,15
25311,54,39
25329,54,39
25275,54,35
25245,54,35
25260,54,53
25213,54,79
25511,54,99
25524,54,43
25921,54,81
25705,54,11
25832,54,81
25880,54,81
25841,54,55
26136,54,13
25979,54,55
26164,54,35
25976,54,19
26142,54,107
25670,54,59
25601,54,45
25704,54,11
26184,54,107
26238,54,1
26238,54,97
26170,54,73
26452,54,41
26408,54,33
26320,54,95
26280,54,83
26283,54,1
26347,54,1
26679,54,67
26704,54,27
26582,54,49
26680,54,19
26624,54,7
26619,54,7
26717,54,57
27016,37,169
27025,37,157
27013,37,159
27027,37,157
27045,37,67
26755,54,27
26847,54,23
27235,37,81
27209,37,123
27302,37,1
27298,37,1
27301,37,81
27298,37,151
27401,37,81
27358,37,81
27405,37,81
27317,37,81
27316,37,151
27419,37,81
27526,37,183
27517,37,135
27523,37,183
27529,37,101
27526,37,85
27533,37,191
27511,37,183
27507,37,77
27508,37,69
27542,37,191
27597,37,69
27583,37,135
27571,37,183
27573,37,145
27801,37,65
27808,37,13
27817,37,13
27805,37,15
27617,37,183
27614,37,183
27834,37,147
27886,37,65
27923,37,53
27944,37,143
27916,37,53
27927,37,53
27937,37,73
27863,37,191
27860,37,187
27882,37,69
28605,37,189
28658,37,35
28644,37,193
28654,37,193
28676,37,193
28685,37,193
28680,37,23
28630,37,27
28613,37,35
28638,37,27
28612,37,23
28627,37,5
28698,37,189
28052,37,71
28083,37,159
28080,37,109
28091,37,7
28160,37,161
28119,37,7
28164,37,109
28206,37,119
28205,37,119
28234,37,119
28256,37,119
28217,37,119
28307,37,51
28351,37,165
28363,37,165
28365,37,61
28326,37,85
28333,37,191
28411,37,129
28431,37,47
28455,37,47
28433,37,47
28463,37,47
28462,37,19
28457,37,141
28580,37,79
28577,37,31
28563,37,49
28701,37,21
28525,37,61
28525,37,107
28711,37,21
28734,37,113
28747,37,175
28762,37,111
28722,37,149
28729,37,89
28719,37,99
29707,45,57
28806,37,21
29717,45,91
28801,37,21
28791,37,89
29742,45,91
29069,45,31
29081,45,9
29123,45,63
29037,45,71
29048,45,75
29020,45,61
29148,45,27
29206,45,79
29301,45,83
29180,45,39
29168,45,85
29178,45,71
29349,45,83
29341,45,21
29332,45,59
29440,45,43
29420,45,19
29431,45,15
29435,45,29
29455,45,19
29375,45,83
29470,45,19
29482,45,19
29536,45,33
29565,45,67
29501,45,41
29574,45,67
29642,45,77
29644,45,59
29648,45,47
29928,45,13
29926,45,13
29934,45,53
29670,45,7
29664,45,73
29679,45,73
30009,13,121
30024,13,117
30034,13,89
30035,13,89
30041,13,117
30043,13,135
30065,13,67
30047,13,135
30045,13,135
30084,13,135
30101,13,67
30125,13,233
30117,13,45
30123,13,15
30141,13,223
30144,13,67
30152,13,67
30153,13,233
30182,13,143
30175,13,123
30230,13,199
30217,13,77
30252,13,151
30256,13,231
30273,13,63
30303,13,121
30277,13,77
30315,13,121
30314,13,121
30317,13,89
30295,13,171
30286,13,293
30324,13,89
30506,13,139
30512,13,291
30501,13,139
30332,13,121
30520,13,147
30535,13,137
30538,13,257
30545,13,311
30563,13,137
30568,13,241
30558,13,157
30565,13,195
30633,13,195
30628,13,195
30668,13,317
30655,13,297
30603,13,59
29801,45,3
29812,45,11
30420,13,267
30428,13,175
30453,13,267
29829,45,3
29836,45,5
31014,13,23
31011,13,91
31012,13,91
31019,13,175
30905,13,245
30828,13,301
31047,13,153
31061,13,141
31058,13,197
31092,13,81
31204,13,21
31301,13,179
31209,13,21
31211,13,169
31064,13,159
31076,13,269
31501,13,299
31410,13,51
31510,13,229
31404,13,51
31624,13,3
31629,13,27
31642,13,3
31645,13,19
31548,13,39
31554,13,69
31551,13,5
31735,13,261
31744,13,321
31738,13,275
31716,13,205
31790,13,287
31792,13,275
31803,13,197
31825,13,259
31825,13,307
31773,13,275
31774,13,155
31906,13,215
32054,12,7
32044,12,7
32065,12,19
32064,12,121
32024,12,23
32008,12,41
32033,12,109
32086,12,109
32216,12,31
32095,12,109
32234,12,3
32304,12,73
32312,12,73
32315,12,73
32317,12,73
32257,12,31
32256,12,31
32448,12,63
32427,12,133
32431,12,63
32440,12,63
32442,12,63
32431,12,133
32507,12,33
32534,12,33
32459,12,131
32502,12,33
32533,12,33
32550,12,131
32535,12,33
32513,12,33
32603,12,1
32643,12,1
32606,12,1
32625,12,75
32667,12,1
32669,12,1
32693,12,41
32640,12,1
32666,12,107
33060,12,11
33109,12,86
33081,12,11
33004,12,11
39845,13,253
33023,12,11
39877,13,307
39845,13,201
34450,12,17
34470,12,83
34452,12,17
34461,12,17
34480,12,83
34491,12,83
39819,13,87
39823,13,99
39825,13,87
33169,12,86
33184,12,86
33311,12,11
33317,12,11
33324,12,11
33255,12,86
33130,12,86
33126,12,86
33119,12,86
33150,12,86
33403,12,99
33346,12,11
33428,12,99
33430,12,99
33421,12,99
33477,12,99
33454,12,99
32746,12,117
32726,12,69
32784,12,69
32801,12,95
32784,12,83
32159,12,119
32163,12,119
32119,12,127
32134,12,83
32164,12,35
34952,12,111
34974,12,93
34986,12,111
34949,12,111
34990,12,85
34945,12,111
32935,12,9
32940,12,9
33523,12,101
33542,12,101
33558,12,101
33541,12,101
33567,12,57
33534,12,57
33597,12,53
33598,12,57
32828,12,95
32902,12,9
32829,12,95
